code	level	name_en	name_short_en	name_es	name_short_es
84311	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of wool or fine animal hair	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of wool or fine animal hair		
84312	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of cotton		
84313	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of man-made fibres		
84319	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets; of other fibres		
84321	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of wool, fine hair	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of wool, fine hair		
84322	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of cotton		
84323	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of man-made fibres		
84329	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes; of other fibres		
84331	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of wool or fine animal hair	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of wool or fine animal hair		
84332	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of cotton		
84333	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of man-made fibres		
84339	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses; of other fibres		
84341	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of wool or fine animal hair	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of wool or fine animal hair		
84342	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of cotton		
84343	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of man-made fibres		
84349	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts; of other fibres		
84351	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of cotton		
84352	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of man-made fibres		
84359	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses; of other fibres		
84391	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of the fabrics of headings 65732, 65733 and 65739	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of the fabrics of headings 65732, 65733 and 65739		
84392	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of wool or fine animal hair	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of wool or fine animal hair		
84393	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of cotton	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of cotton		
84394	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of man-made fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of man-made fibres		
84399	level4	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of other fibres	Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted; of other fibres		
84411	level4	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of cotton	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of cotton		
84412	level4	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of synthetic fibres	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of synthetic fibres		
84419	level4	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of other fibres	Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts; of other fibres		
84421	level4	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of cotton	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of cotton		
84422	level4	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of synthetic fibres	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of synthetic fibres		
84429	level4	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of other fibres	Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts; of other fibres		
84431	level4	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of cotton	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of cotton		
84432	level4	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of synthetic fibres	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of synthetic fibres		
84439	level4	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of other fibres	Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc; of other fibres		
84511	level4	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of wool or fine animal hair	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of wool or fine animal hair		
84512	level4	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of cotton	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of cotton		
84513	level4	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of synthetic fibres	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of synthetic fibres		
84514	level4	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of regenerated fibres	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of regenerated fibres		
84519	level4	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of other fibres	Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc; of other fibres		
84521	level4	Outerwear knitted or crocheted, not elastic nor rubberized; womens, girls, infants, suits, dresses, etc, knitted, crocheted; of wool or fine animal hair	Outerwear knitted or crocheted, not elastic nor rubberized; womens, girls, infants, suits, dresses, etc, knitted, crocheted; of wool or fine animal hair		
84522	level4	Outerwear knitted or crocheted, not elastic nor rubberized; womens, girls, infants, suits, dresses, etc, knitted, crocheted; of cotton	Outerwear knitted or crocheted, not elastic nor rubberized; womens, girls, infants, suits, dresses, etc, knitted, crocheted; of cotton		
